Company Name,DUNS Number,Address: line1,Address: line2,City,State/Province,State/Province ISO code,Country,Annual Sales,Industry,SIC Code,Website,Contact Job Title,Gender,Personal Linkedin Link,Contact First Name,Contact Last Name,No of PCs,No of Servers,No of Colur Printers,Major Network Brand,No of Laser Printers
Vulcan Materials Company,70-510-8199,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,8749415158,IT Supplier,36047826,g.co,Assistant - HR,Female,www.linkedin.com/Felicle,Felicle,JONES,801,28,48,,10
W.R. Berkley Corporation,70-510-8200,5,91538 Del Sol Trail,Bakersfield,Louisiana,LA,United States,9670266815,Business Management and Scientific Services,36047827,g.co,Executive - Projects,Female,www.linkedin.com/Evelina,Evelina,CAMPBELL,229,39,181,,14
W.R. Grace & Co,70-510-8201,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,9735669404,WHOLESALE & RETAIL TRADE,36047828,g.co,Director - Production,Male,www.linkedin.com/Wilek,Wilek,NEWTON,239,50,175,,6
W.W. Grainger Inc,70-510-8202,5,91538 Del Sol Trail,Bakersfield,Illinois,IL,United States,1642363017,Utilities & Waste Management,36047829,g.co,Manager - Marketing,Male,www.linkedin.com/Marlow,Marlow,PARKER,674,63,200,,7
Wachovia Corporation,70-510-8203,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,1798526871,Business Management and Scientific Services,36047830,g.co,Support Engineer - System,Male,www.linkedin.com/Seamus,Seamus,CARPENTER,753,67,106,,8
Wakenhut Corporation,70-510-8204,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,6929311226,MINING,36047831,g.co,General Manager - HR And Adminst,Female,www.linkedin.com/Charil,Charil,GRAHAM,512,62,105,,5
Walgreen Co,70-510-8205,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,3016579312,Banking,36047832,g.co,Officer - Finance,Female,www.linkedin.com/Marcelia,Marcelia,COLE,515,52,154,,18
Wallace Computer Services Inc,70-510-8206,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,4969081734,Electrical & Electronics,36047833,g.co,REGIONAL DIRECTOR,Male,www.linkedin.com/Ellsworth,Ellsworth,CLARK,728,62,187,,15
Wal-Mart Stores Inc,70-510-8207,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,7051701639,Telecommunications,36047834,g.co,Assistant Vice President - Purchase,Female,www.linkedin.com/Veradis,Veradis,ABBOTT,329,34,118,,10
Walt Disney Co,70-510-8208,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,1345364897,Manufacturing,36047835,g.co,Senior Manager - Manufacturing,Male,www.linkedin.com/Barty,Barty,CLARKE,750,34,66,,17
Walter Industries Inc,70-510-8209,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,2615534352,MINING,36047836,g.co,Assistant Software Engineer,Female,www.linkedin.com/Teriann,Teriann,GREENE,502,30,115,,8
Washington Mutual Inc,70-510-8210,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,2696521958,MINING,36047837,g.co,Head - Purchase,Female,www.linkedin.com/Nariko,Nariko,DAVIDSON,717,63,117,,13
Washington Post Co.,70-510-8211,5,91538 Del Sol Trail,Bakersfield,Montana,MT,United States,5946471952,Banking,36047838,g.co,Vice President & Chief Information Officer,Male,www.linkedin.com/Patrik,Patrik,RILEY,152,47,107,,14
Waste Management Inc,70-510-8212,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,4473602741,Information & Media,36047839,g.co,Non Executive Director,Female,www.linkedin.com/Eveleen,Eveleen,PRICE,872,49,68,,15
Watsco Inc,70-510-8213,5,91538 Del Sol Trail,Bakersfield,Georgia,GA,United States,1482640802,Personal & Other Services,36047840,g.co,Head - Group Business,Female,www.linkedin.com/Dawna,Dawna,PRICE,638,39,200,,19
Weatherford International Inc,70-510-8214,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,2047787165,Information & Media,36047841,g.co,Group Chief Human Resources Officer,Female,www.linkedin.com/Lynna,Lynna,HENDERSON,535,37,108,,5
Weis Markets Inc.,70-510-8215,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,7597369348,Business Management and Scientific Services,36047842,g.co,Senior Tech Inform,Female,www.linkedin.com/Delcine,Delcine,NORTON,650,43,157,,15
Wellpoint Health Networks Inc,70-510-8216,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,6198364667,IT Supplier,36047843,g.co,Vice President - Engineering,Female,www.linkedin.com/Dorthea,Dorthea,HAWKINS,331,63,121,,18
Wells Fargo & Company,70-510-8217,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,5363506887,Manufacturing,36047844,g.co,Senior Joint President - Marketing,Female,www.linkedin.com/Pru,Pru,GEO,653,48,105,,16
Wendy's International Inc,70-510-8218,5,91538 Del Sol Trail,Bakersfield,South Carolina,SC,United States,6320560502,"Arts, Entertainment & Recreation",36047845,g.co,General Manager - R & L,Female,www.linkedin.com/Shaine,Shaine,BOYD,334,43,134,,17
Werner Enterprises Inc,70-510-8219,5,91538 Del Sol Trail,Bakersfield,Michigan,MI,United States,7145143661,"Real Estate, Rental & Leasing",36047846,g.co,Personal Marketing,Female,www.linkedin.com/Maggi,Maggi,STEWART,246,37,76,,15
WESCO International Inc,70-510-8220,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,5237441692,IT Supplier,36047847,g.co,General Manager - HR And Adminst,Male,www.linkedin.com/Tuck,Tuck,WALSH,865,60,162,,9
Western Digital Inc,70-510-8221,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,9997942642,MINING,36047848,g.co,Senior Manager - IT Services,Male,www.linkedin.com/Sayer,Sayer,BOOTH,106,48,36,,8
Western Gas Resources Inc,70-510-8222,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,8066647522,Health & Community Services,36047849,g.co,Systems Analyst,Male,www.linkedin.com/Lay,Lay,SPENCER,678,40,176,,16
WestPoint Stevens Inc,70-510-8223,5,91538 Del Sol Trail,Bakersfield,Ohio,OH,United States,7312483020,Business Management and Scientific Services,36047850,g.co,Head - Sales & Marketing,Female,www.linkedin.com/Nancey,Nancey,GORDON,754,65,51,,17
Weyerhauser Company,70-510-8224,5,91538 Del Sol Trail,Bakersfield,Missouri,MO,United States,9430496399,Personal & Other Services,36047851,g.co,Officer - Sales,Male,www.linkedin.com/Skipper,Skipper,MORGAN,109,50,52,,11
WGL Holdings Inc,70-510-8225,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,4871197680,Utilities & Waste Management,36047852,g.co,Business Partner,Male,www.linkedin.com/Glynn,Glynn,SNYDER,140,44,177,,17
Whirlpool Corporation,70-510-8226,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,6549004348,Transport & Warehousing,36047853,g.co,Executive - Business Development,Male,www.linkedin.com/Ismail,Ismail,COOK,474,25,44,,19
Whole Foods Market Inc,70-510-8227,5,91538 Del Sol Trail,Bakersfield,Vermont,VT,United States,7707164803,IT Supplier,36047854,g.co,Manager - Plants,Female,www.linkedin.com/Keeley,Keeley,WOODS,957,67,122,,6
Willamette Industries Inc.,70-510-8228,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,1756053167,IT Supplier,36047855,g.co,Manager,Male,www.linkedin.com/Hamlet,Hamlet,ANDREWS,815,53,93,,12
Williams Companies Inc,70-510-8229,5,91538 Del Sol Trail,Bakersfield,Guam,GU,United States,7998661745,"Real Estate, Rental & Leasing",36047856,g.co,Executive Director - Finance & Accounts,Male,www.linkedin.com/Whitaker,Whitaker,LLOYD,865,36,191,,17
Williams Sonoma Inc,70-510-8230,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,5292014337,Banking,36047857,g.co,Director - Catering,Male,www.linkedin.com/Kenneth,Kenneth,NEWMAN,555,44,180,,19
Winn Dixie Stores Inc,70-510-8231,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,9870201783,Utilities & Waste Management,36047858,g.co,Divisional Head,Female,www.linkedin.com/Marcile,Marcile,CLARK,417,50,73,,8
Wisconsin Energy Corporation,70-510-8232,5,91538 Del Sol Trail,Bakersfield,South Dakota,SD,United States,7006013119,Diversified,36047859,g.co,Officer - Sales,Female,www.linkedin.com/Waneta,Waneta,ISLAND,508,33,190,,7
Wm Wrigley Jr Company,70-510-8233,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,2733023310,WHOLESALE & RETAIL TRADE,36047860,g.co,Hardware - Engineer,Male,www.linkedin.com/Benjy,Benjy,BALL,300,45,80,,6
World Fuel Services Corporation,70-510-8234,5,91538 Del Sol Trail,Bakersfield,Alabama,AL,United States,2457730447,Construction & Engineering Services,36047861,g.co,Officer - Procurement,Male,www.linkedin.com/Elnar,Elnar,BALDWIN,699,66,156,,8
WorldCom Inc,70-510-8235,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,3111778302,Banking,36047862,g.co,Senior Executive - Management Infor,Female,www.linkedin.com/Debbie,Debbie,GEO,537,64,177,,6
Worthington Industries Inc,70-510-8236,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,5053071343,Electrical & Electronics,36047863,g.co,Lead - IT Infrastructure,Male,www.linkedin.com/Sinclair,Sinclair,DAY,650,51,115,,7
WPS Resources Corporation,70-510-8237,5,91538 Del Sol Trail,Bakersfield,New Jersey,NJ,United States,3259271317,Accommodation & Food Services,36047864,g.co,Senior Officer - Systems,Female,www.linkedin.com/Ava,Ava,CRAWFORD,202,55,108,,20
Wyeth,70-510-8238,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,5284392897,Telecommunications,36047865,g.co,Head - Regional,Female,www.linkedin.com/Modesty,Modesty,GRIFFIN,169,46,38,,9
Wyndham International Inc,70-510-8239,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,4083450219,MINING,36047866,g.co,President - Global HR,Female,www.linkedin.com/Kym,Kym,COLE,258,52,52,,6
Xcel Energy Inc,70-510-8240,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,9334716451,WHOLESALE & RETAIL TRADE,36047867,g.co,Manager - Team,Male,www.linkedin.com/Moe,Moe,WARNER,359,35,120,,9
Xerox Corp,70-510-8241,5,91538 Del Sol Trail,Bakersfield,Minnesota,MN,United States,4522532493,Finance & Insurance,36047868,g.co,Pro Vice Chancellor,Female,www.linkedin.com/Benedikta,Benedikta,FOX,312,22,72,,10
Xilinx Inc,70-510-8242,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,3428762337,"Arts, Entertainment & Recreation",36047869,g.co,Manager - Customer Service,Female,www.linkedin.com/Modesty,Modesty,WASHINGTON,551,62,179,,14
XO Communications Inc,70-510-8243,5,91538 Del Sol Trail,Bakersfield,Tennessee,TN,United States,2881305576,IT Supplier,36047870,g.co,Senior Manager - Sales,Male,www.linkedin.com/Winfield,Winfield,SNYDER,571,67,137,,7
Yellow Corporation,70-510-8244,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,7584683823,Government,36047871,g.co,Director - Technical & Acting Cmd,Male,www.linkedin.com/Galen,Galen,PETERS,986,47,197,,9
York International Corp,70-510-8245,5,91538 Del Sol Trail,Bakersfield,Pennsylvania,PA,United States,3319842188,Business Management and Scientific Services,36047872,g.co,Chief Manager,Female,www.linkedin.com/Melisse,Melisse,STUART,348,64,46,,11
Yum Brands Inc.,70-510-8246,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,7612803635,Banking,36047873,g.co,Chief Operating Officer - Software Division,Male,www.linkedin.com/Hermann,Hermann,HENDERSON,171,50,81,,17
Zale Corporation,70-510-8247,5,91538 Del Sol Trail,Bakersfield,Nebraska,NE,United States,4578400504,"Arts, Entertainment & Recreation",36047874,g.co,Chief Operating Officer - Software Division,Female,www.linkedin.com/Susanne,Susanne,BAILEY,211,35,109,,5
Zions Bancorporation,70-510-8248,5,91538 Del Sol Trail,Bakersfield,Nevada,NV,United States,5954040940,Information & Media,36047875,g.co,Manager - Personnel,Male,www.linkedin.com/Gonzales,Gonzales,CLARK,254,24,56,,9
American Home Mortgage,70-510-8249,5,91538 Del Sol Trail,Bakersfield,Maryland,MD,United States,5197984998,Utilities & Waste Management,36047876,g.co,Chief Information Security Officer,Female,www.linkedin.com/Heather,Heather,ANN,875,29,176,,15
American International Group,70-510-8250,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,6150163083,MINING,36047877,g.co,Assistant Vice President - Purchase,Male,www.linkedin.com/Ellsworth,Ellsworth,HAMILTON,958,54,185,,6
American Licorice Company,70-510-8251,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,3608808924,Transport & Warehousing,36047878,g.co,Deputy Manager - ITS,Female,www.linkedin.com/Annamari,Annamari,WALKER,607,36,195,,9
American Reprographics Company,70-510-8252,5,91538 Del Sol Trail,Bakersfield,Virgin Islands,VI,United States,4759176891,Health & Community Services,36047879,g.co,Assistant General Manager - Production,Female,www.linkedin.com/Carolann,Carolann,DUNCAN,820,24,108,,12
"American Sugar Refining, Inc.",70-510-8253,5,91538 Del Sol Trail,Bakersfield,Wyoming,WY,United States,6546648577,Information & Media,36047880,g.co,Associate Vice President - Global IT - SD Lead - T,Male,www.linkedin.com/Vassily,Vassily,HARPER,750,35,81,,6
Amerigroup,70-510-8254,5,91538 Del Sol Trail,Bakersfield,Florida,FL,United States,2704810141,Health & Community Services,36047881,g.co,Principal consultant,Female,www.linkedin.com/Maureene,Maureene,WILLIAM,321,42,107,,17
Ameriprise Financial,70-510-8255,5,91538 Del Sol Trail,Bakersfield,Kansas,KS,United States,9838830069,"Arts, Entertainment & Recreation",36047882,g.co,Chief Officer - HR,Male,www.linkedin.com/Connolly,Connolly,ROBERTS,790,27,47,,19
AmerisourceBergen,70-510-8256,5,91538 Del Sol Trail,Bakersfield,Washington DC,DC,United States,8179035965,"Arts, Entertainment & Recreation",36047883,g.co,Associate Vice President - Finance & Accounts,Female,www.linkedin.com/Christalle,Christalle,BURKE,523,50,134,,7
Ametek,70-510-8257,5,91538 Del Sol Trail,Bakersfield,Hawaii,HI,United States,2409876179,WHOLESALE & RETAIL TRADE,36047884,g.co,Chief Marketing Officer Aluminium,Male,www.linkedin.com/Nikos,Nikos,TAYLOR,321,24,140,,6
Amgen,70-510-8258,5,91538 Del Sol Trail,Bakersfield,Delaware,DE,United States,1321155779,Manufacturing,36047885,g.co,Associate Vice President - Risk,Male,www.linkedin.com/Steward,Steward,BRADLEY,977,66,144,,10
Amkor Technology,70-510-8259,5,91538 Del Sol Trail,Bakersfield,Arkansas,AR,United States,5349444551,Accommodation & Food Services,36047886,g.co,General Manager (MS) & CIO,Male,www.linkedin.com/Vasily,Vasily,ATKINSON,148,25,120,,7
Ampex Corporation,70-510-8260,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,7054162480,Electrical & Electronics,36047887,g.co,Joint Secretary,Male,www.linkedin.com/Sandor,Sandor,HUNTER,686,26,100,,18
Amphenol,70-510-8261,5,91538 Del Sol Trail,Bakersfield,Iowa,IA,United States,2183036119,Telecommunications,36047888,g.co,Senior Vice President - Marketing,Male,www.linkedin.com/Simon,Simon,WILSON,215,22,164,,5
American Airlines,70-510-8262,5,91538 Del Sol Trail,Bakersfield,West Virginia,WV,United States,7793323768,Business Management and Scientific Services,36047889,g.co,Assistance Consultant,Female,www.linkedin.com/Emylee,Emylee,HENDERSON,642,31,76,,11
"AMSOIL, Inc.",70-510-8263,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,4782168531,Business Management and Scientific Services,36047890,g.co,General Manager - Cvo,Female,www.linkedin.com/Roch,Roch,TODD,442,37,190,,16
Amtrak (National Railroad Passenger Corporation),70-510-8264,5,91538 Del Sol Trail,Bakersfield,Wyoming,WY,United States,7410030983,Government,36047891,g.co,Chairman Cum Managing Director,Male,www.linkedin.com/Calvin,Calvin,LANE,647,44,175,,15
Amway,70-510-8265,5,91538 Del Sol Trail,Bakersfield,Arizona,AZ,United States,3964444356,Education Services,36047892,g.co,Operator - Computer,Male,www.linkedin.com/Etienne,Etienne,HILL,679,69,34,,10
Amy's Kitchen,70-510-8266,5,91538 Del Sol Trail,Bakersfield,North Dakota,ND,United States,8665731588,Information & Media,36047893,g.co,Manager - Factory,Female,www.linkedin.com/Corey,Corey,COLEMAN,927,23,111,,18
Analog Devices,70-510-8267,5,91538 Del Sol Trail,Bakersfield,New Hampshire,NH,United States,7845497235,Diversified,36047894,g.co,General Manager - Technical,Female,www.linkedin.com/Ailyn,Ailyn,LEWIS,271,38,193,,12
AnaSpec,70-510-8268,5,91538 Del Sol Trail,Bakersfield,Connecticut,CT,United States,2991319899,Business Management and Scientific Services,36047895,g.co,IT Lead,Female,www.linkedin.com/Rachel,Rachel,FELLOWS,735,54,181,,6
"Ancestry.com, Inc.",70-510-8269,5,91538 Del Sol Trail,Bakersfield,Indiana,IN,United States,4317436389,Information & Media,36047896,g.co,Senior Director - IT,Male,www.linkedin.com/Hayes,Hayes,GIBSON,852,42,103,,13
Anchor Bay Entertainment,70-510-8270,5,91538 Del Sol Trail,Bakersfield,Mississippi,MS,United States,4350957116,Government,36047897,g.co,General Manager - Technologies,Female,www.linkedin.com/Nanete,Nanete,COLEMAN,320,37,39,,12
Anchor Brewing Company,70-510-8271,5,91538 Del Sol Trail,Bakersfield,Maine,ME,United States,8274752779,WHOLESALE & RETAIL TRADE,36047898,g.co,Chief Officer - Delivery,Male,www.linkedin.com/Truman,Truman,BALDWIN,952,31,75,,17
AND1,70-510-8272,5,91538 Del Sol Trail,Bakersfield,Wisconsin,WI,United States,3195636003,Information & Media,36047899,g.co,Vice President - Operations,Female,www.linkedin.com/Belita,Belita,NEWTON,200,42,99,,12
Andersen Corporation,70-510-8273,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,7937413030,Banking,36047900,g.co,Senior Team Lead,Male,www.linkedin.com/Carlin,Carlin,WEBB,741,68,83,,20
Andronico's,70-510-8274,5,91538 Del Sol Trail,Bakersfield,Rhode Island,RI,United States,5406695365,Utilities & Waste Management,36047901,g.co,Assistant General Manager - Departm,Female,www.linkedin.com/Beryle,Beryle,ELIZABETH,794,69,113,,15
Anixter,70-510-8275,5,91538 Del Sol Trail,Bakersfield,Massachusetts,MA,United States,6212764435,Utilities & Waste Management,36047902,g.co,Executive - Operations,Male,www.linkedin.com/Nathanil,Nathanil,STREET,298,61,77,,6
Ann Taylor,70-510-8276,5,91538 Del Sol Trail,Bakersfield,Kentucky,KY,United States,5086136015,"Real Estate, Rental & Leasing",36047903,g.co,Senior Associate - IT,Female,www.linkedin.com/Arlina,Arlina,HOLMES,240,25,101,,10
Annabelle Candy Company,70-510-8277,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,4510491065,Personal & Other Services,36047904,g.co,Vice President & Head India Operations,Male,www.linkedin.com/Pat,Pat,GILBERT,667,65,122,,17
Ansys,70-510-8278,5,91538 Del Sol Trail,Bakersfield,Oklahoma,OK,United States,3803510546,Manufacturing,36047905,g.co,Manager - Product Management,Female,www.linkedin.com/Casandra,Casandra,BARNES,467,35,65,,19
Antec,70-510-8279,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,6317188137,Personal & Other Services,36047906,g.co,Manager Enterprise Service,Female,www.linkedin.com/Linet,Linet,MITCHELL,813,52,76,,7
AOL,70-510-8280,5,91538 Del Sol Trail,Bakersfield,New Mexico,NM,United States,3364537995,Transport & Warehousing,36047907,g.co,Senior IT Architect,Female,www.linkedin.com/Lucilia,Lucilia,MURRAY,610,44,64,,14
Aon plc,70-510-8281,5,91538 Del Sol Trail,Bakersfield,New York,NY,United States,5640943671,"Real Estate, Rental & Leasing",36047908,g.co,Finance - Manager,Male,www.linkedin.com/Tome,Tome,WARNER,170,22,87,,19
Apache Software Foundation,70-510-8282,5,91538 Del Sol Trail,Bakersfield,Virginia,VA,United States,4681707149,Business Management and Scientific Services,36047909,g.co,General Manager - Corporate IT,Female,www.linkedin.com/Minette,Minette,STANLEY,574,28,82,,5
